verif_code,userid,itemid,key_press,rt
hkm9g1urcsrx7dxz7s,242,23,1,2869
hkm9g1urcsrx7dxz7s,242,24,1,1615
hkm9g1urcsrx7dxz7s,242,25,1,3694
hlyjnfn11hedby61e7,243,1,1,2547
hlyjnfn11hedby61e7,243,2,2,10623
hlyjnfn11hedby61e7,243,3,2,2354
hlyjnfn11hedby61e7,243,4,1,3168
hlyjnfn11hedby61e7,243,5,2,2557
hlyjnfn11hedby61e7,243,6,1,4011
hlyjnfn11hedby61e7,243,7,2,3686
hlyjnfn11hedby61e7,243,8,1,3513
hlyjnfn11hedby61e7,243,9,2,3689
hlyjnfn11hedby61e7,243,10,2,2803
hlyjnfn11hedby61e7,243,11,2,6654
hlyjnfn11hedby61e7,243,12,2,4906
hlyjnfn11hedby61e7,243,13,2,3393
hlyjnfn11hedby61e7,243,14,2,3509
hlyjnfn11hedby61e7,243,15,2,3925
hlyjnfn11hedby61e7,243,16,2,6712
hlyjnfn11hedby61e7,243,17,2,7494
hlyjnfn11hedby61e7,243,18,1,5792
hlyjnfn11hedby61e7,243,19,1,5184
hlyjnfn11hedby61e7,243,20,1,10056
hlyjnfn11hedby61e7,243,21,1,7709
hlyjnfn11hedby61e7,243,22,2,4184
hlyjnfn11hedby61e7,243,23,2,7397
hlyjnfn11hedby61e7,243,24,1,2194
hlyjnfn11hedby61e7,243,25,2,5937
hmjdnggxj65j8ou8f1,244,1,1,2891
hmjdnggxj65j8ou8f1,244,2,2,1799
hmjdnggxj65j8ou8f1,244,3,2,1674
hmjdnggxj65j8ou8f1,244,4,1,2497
hmjdnggxj65j8ou8f1,244,5,1,2069
hmjdnggxj65j8ou8f1,244,6,1,2947
hmjdnggxj65j8ou8f1,244,7,1,6735
hmjdnggxj65j8ou8f1,244,8,1,2890
hmjdnggxj65j8ou8f1,244,9,1,3169
hmjdnggxj65j8ou8f1,244,10,2,1709
hmjdnggxj65j8ou8f1,244,11,1,2327
hmjdnggxj65j8ou8f1,244,12,1,2731
hmjdnggxj65j8ou8f1,244,13,2,4172
hmjdnggxj65j8ou8f1,244,14,2,2272
hmjdnggxj65j8ou8f1,244,15,2,2434
hmjdnggxj65j8ou8f1,244,16,2,3734
hmjdnggxj65j8ou8f1,244,17,2,5129
hmjdnggxj65j8ou8f1,244,18,2,3418
hmjdnggxj65j8ou8f1,244,19,2,3209
hmjdnggxj65j8ou8f1,244,20,1,3183
hmjdnggxj65j8ou8f1,244,21,2,4702
hmjdnggxj65j8ou8f1,244,22,1,3768
hmjdnggxj65j8ou8f1,244,23,2,5488
hmjdnggxj65j8ou8f1,244,24,1,1946
hmjdnggxj65j8ou8f1,244,25,2,4128
hnrdzmqmqvzhvuo6gz,245,1,1,1947
hnrdzmqmqvzhvuo6gz,245,2,2,3529
hnrdzmqmqvzhvuo6gz,245,3,2,2530
hnrdzmqmqvzhvuo6gz,245,4,1,2226
hnrdzmqmqvzhvuo6gz,245,5,1,2210
hnrdzmqmqvzhvuo6gz,245,6,1,1568
hnrdzmqmqvzhvuo6gz,245,7,2,4402
hnrdzmqmqvzhvuo6gz,245,8,1,3351
hnrdzmqmqvzhvuo6gz,245,9,1,2113
hnrdzmqmqvzhvuo6gz,245,10,1,1955
hnrdzmqmqvzhvuo6gz,245,11,2,2459
hnrdzmqmqvzhvuo6gz,245,12,2,3203
hnrdzmqmqvzhvuo6gz,245,13,1,3457
hnrdzmqmqvzhvuo6gz,245,14,2,4921
hnrdzmqmqvzhvuo6gz,245,15,2,2266
hnrdzmqmqvzhvuo6gz,245,16,2,3471
hnrdzmqmqvzhvuo6gz,245,17,2,2179
hnrdzmqmqvzhvuo6gz,245,18,2,2792
hnrdzmqmqvzhvuo6gz,245,19,2,1673
hnrdzmqmqvzhvuo6gz,245,20,2,4271
hnrdzmqmqvzhvuo6gz,245,21,1,1406
hnrdzmqmqvzhvuo6gz,245,22,2,2116
hnrdzmqmqvzhvuo6gz,245,23,2,7222
hnrdzmqmqvzhvuo6gz,245,24,1,2308
hnrdzmqmqvzhvuo6gz,245,25,2,3322
htsf6bdhlbxo1qrfuu,246,1,2,2147
htsf6bdhlbxo1qrfuu,246,2,2,6045
htsf6bdhlbxo1qrfuu,246,3,2,2637
htsf6bdhlbxo1qrfuu,246,4,2,4047
htsf6bdhlbxo1qrfuu,246,5,2,3411
htsf6bdhlbxo1qrfuu,246,6,1,2485
htsf6bdhlbxo1qrfuu,246,7,2,7007
htsf6bdhlbxo1qrfuu,246,8,2,6335
htsf6bdhlbxo1qrfuu,246,9,1,2388
htsf6bdhlbxo1qrfuu,246,10,1,4501
htsf6bdhlbxo1qrfuu,246,11,1,4007
htsf6bdhlbxo1qrfuu,246,12,2,4096
htsf6bdhlbxo1qrfuu,246,13,2,9454
htsf6bdhlbxo1qrfuu,246,14,2,2284
htsf6bdhlbxo1qrfuu,246,15,1,2775
htsf6bdhlbxo1qrfuu,246,16,2,6739
htsf6bdhlbxo1qrfuu,246,17,2,5971
htsf6bdhlbxo1qrfuu,246,18,2,6231
htsf6bdhlbxo1qrfuu,246,19,2,2482
htsf6bdhlbxo1qrfuu,246,20,1,6814
htsf6bdhlbxo1qrfuu,246,21,2,2944
htsf6bdhlbxo1qrfuu,246,22,2,10607
htsf6bdhlbxo1qrfuu,246,23,1,3908
htsf6bdhlbxo1qrfuu,246,24,1,1886
htsf6bdhlbxo1qrfuu,246,25,2,3055
j34l60m81ouv5xx7rw,247,1,1,1150
j34l60m81ouv5xx7rw,247,2,2,1765
j34l60m81ouv5xx7rw,247,3,1,1670
j34l60m81ouv5xx7rw,247,4,1,1231
j34l60m81ouv5xx7rw,247,5,2,2022
j34l60m81ouv5xx7rw,247,6,1,1239
j34l60m81ouv5xx7rw,247,7,1,1838
j34l60m81ouv5xx7rw,247,8,1,1800
j34l60m81ouv5xx7rw,247,9,1,1550
j34l60m81ouv5xx7rw,247,10,1,1654
j34l60m81ouv5xx7rw,247,11,1,1198
j34l60m81ouv5xx7rw,247,12,2,1399
j34l60m81ouv5xx7rw,247,13,1,1879
j34l60m81ouv5xx7rw,247,14,1,1583
j34l60m81ouv5xx7rw,247,15,1,1455
j34l60m81ouv5xx7rw,247,16,2,1695
j34l60m81ouv5xx7rw,247,17,2,1967
j34l60m81ouv5xx7rw,247,18,1,1775
j34l60m81ouv5xx7rw,247,19,2,2167
j34l60m81ouv5xx7rw,247,20,2,1808
j34l60m81ouv5xx7rw,247,21,1,848
j34l60m81ouv5xx7rw,247,22,2,3078
j34l60m81ouv5xx7rw,247,23,1,1870
j34l60m81ouv5xx7rw,247,24,1,1119
j34l60m81ouv5xx7rw,247,25,2,2422
j3qybfxq6rlzv7yda3,248,1,2,1913
j3qybfxq6rlzv7yda3,248,2,2,2477
j3qybfxq6rlzv7yda3,248,3,2,1834
j3qybfxq6rlzv7yda3,248,4,1,1887
j3qybfxq6rlzv7yda3,248,5,1,1735
j3qybfxq6rlzv7yda3,248,6,1,2530
j3qybfxq6rlzv7yda3,248,7,2,2877
j3qybfxq6rlzv7yda3,248,8,1,3214
j3qybfxq6rlzv7yda3,248,9,2,1795
j3qybfxq6rlzv7yda3,248,10,2,2149
j3qybfxq6rlzv7yda3,248,11,2,2460
j3qybfxq6rlzv7yda3,248,12,2,1076
j3qybfxq6rlzv7yda3,248,13,2,2380
j3qybfxq6rlzv7yda3,248,14,2,2504
j3qybfxq6rlzv7yda3,248,15,1,3141
j3qybfxq6rlzv7yda3,248,16,1,2451
j3qybfxq6rlzv7yda3,248,17,2,2195
j3qybfxq6rlzv7yda3,248,18,1,3147
j3qybfxq6rlzv7yda3,248,19,2,822
j3qybfxq6rlzv7yda3,248,20,2,2418
j3qybfxq6rlzv7yda3,248,21,1,2330
j3qybfxq6rlzv7yda3,248,22,2,2277
j3qybfxq6rlzv7yda3,248,23,2,2390
j3qybfxq6rlzv7yda3,248,24,1,2072
j3qybfxq6rlzv7yda3,248,25,1,1452
j3s562ckdn90bf4wt4,249,1,1,2854
j3s562ckdn90bf4wt4,249,2,2,3451
j3s562ckdn90bf4wt4,249,3,2,3405
j3s562ckdn90bf4wt4,249,4,1,2866
j3s562ckdn90bf4wt4,249,5,1,4160
j3s562ckdn90bf4wt4,249,6,1,2617
j3s562ckdn90bf4wt4,249,7,1,10957
j3s562ckdn90bf4wt4,249,8,1,4146
j3s562ckdn90bf4wt4,249,9,2,3844
j3s562ckdn90bf4wt4,249,10,1,3892
j3s562ckdn90bf4wt4,249,11,1,2944
j3s562ckdn90bf4wt4,249,12,2,3529
j3s562ckdn90bf4wt4,249,13,1,3576
j3s562ckdn90bf4wt4,249,14,2,5180
j3s562ckdn90bf4wt4,249,15,2,3597
j3s562ckdn90bf4wt4,249,16,1,12517
j3s562ckdn90bf4wt4,249,17,2,4902
j3s562ckdn90bf4wt4,249,18,1,5287
j3s562ckdn90bf4wt4,249,19,2,3149
j3s562ckdn90bf4wt4,249,20,1,2898
j3s562ckdn90bf4wt4,249,21,1,2924
j3s562ckdn90bf4wt4,249,22,1,3627
j3s562ckdn90bf4wt4,249,23,1,3667
j3s562ckdn90bf4wt4,249,24,1,3766
j3s562ckdn90bf4wt4,249,25,2,3665
j7gye6ym4dkzpqcom5,250,1,1,723
j7gye6ym4dkzpqcom5,250,2,2,1693
j7gye6ym4dkzpqcom5,250,3,2,701
j7gye6ym4dkzpqcom5,250,4,1,1311
j7gye6ym4dkzpqcom5,250,5,1,1009
j7gye6ym4dkzpqcom5,250,6,2,4759
j7gye6ym4dkzpqcom5,250,7,2,1029
j7gye6ym4dkzpqcom5,250,8,2,1037
j7gye6ym4dkzpqcom5,250,9,2,1123
j7gye6ym4dkzpqcom5,250,10,2,1319
j7gye6ym4dkzpqcom5,250,11,2,963
j7gye6ym4dkzpqcom5,250,12,1,988
j7gye6ym4dkzpqcom5,250,13,2,848
j7gye6ym4dkzpqcom5,250,14,2,1103
j7gye6ym4dkzpqcom5,250,15,1,2014
j7gye6ym4dkzpqcom5,250,16,2,876
j7gye6ym4dkzpqcom5,250,17,2,2044
j7gye6ym4dkzpqcom5,250,18,1,1378
j7gye6ym4dkzpqcom5,250,19,2,807
j7gye6ym4dkzpqcom5,250,20,1,963
j7gye6ym4dkzpqcom5,250,21,1,1224
j7gye6ym4dkzpqcom5,250,22,1,836
j7gye6ym4dkzpqcom5,250,23,2,3407
j7gye6ym4dkzpqcom5,250,24,2,1904
j7gye6ym4dkzpqcom5,250,25,1,2029
j8a6eba2ld6t8994xa,251,1,2,1806
j8a6eba2ld6t8994xa,251,2,2,2903
j8a6eba2ld6t8994xa,251,3,2,1755
j8a6eba2ld6t8994xa,251,4,2,2654
j8a6eba2ld6t8994xa,251,5,2,2142
j8a6eba2ld6t8994xa,251,6,2,2006
j8a6eba2ld6t8994xa,251,7,2,4263
j8a6eba2ld6t8994xa,251,8,2,2919
j8a6eba2ld6t8994xa,251,9,2,1463
j8a6eba2ld6t8994xa,251,10,2,1642
j8a6eba2ld6t8994xa,251,11,1,2190
j8a6eba2ld6t8994xa,251,12,1,2046
j8a6eba2ld6t8994xa,251,13,2,2471
j8a6eba2ld6t8994xa,251,14,2,2477
j8a6eba2ld6t8994xa,251,15,2,2855
j8a6eba2ld6t8994xa,251,16,1,2287
j8a6eba2ld6t8994xa,251,17,2,2287
j8a6eba2ld6t8994xa,251,18,2,2344
j8a6eba2ld6t8994xa,251,19,2,1710
j8a6eba2ld6t8994xa,251,20,1,1294
j8a6eba2ld6t8994xa,251,21,1,5143
j8a6eba2ld6t8994xa,251,22,1,1821
j8a6eba2ld6t8994xa,251,23,2,3865
j8a6eba2ld6t8994xa,251,24,2,1668
j8a6eba2ld6t8994xa,251,25,2,2566
jb2x4hjpsjrjv6gcxs,252,1,1,4226
jb2x4hjpsjrjv6gcxs,252,2,1,9887
jb2x4hjpsjrjv6gcxs,252,3,2,5724
jb2x4hjpsjrjv6gcxs,252,4,1,8593
jb2x4hjpsjrjv6gcxs,252,5,1,5575
jb2x4hjpsjrjv6gcxs,252,6,1,3465
jb2x4hjpsjrjv6gcxs,252,7,2,9468
jb2x4hjpsjrjv6gcxs,252,8,1,6527
jb2x4hjpsjrjv6gcxs,252,9,1,6131
jb2x4hjpsjrjv6gcxs,252,10,1,7036
jb2x4hjpsjrjv6gcxs,252,11,2,7119
jb2x4hjpsjrjv6gcxs,252,12,1,6025
jb2x4hjpsjrjv6gcxs,252,13,2,4694
jb2x4hjpsjrjv6gcxs,252,14,2,6617
jb2x4hjpsjrjv6gcxs,252,15,1,5619
jb2x4hjpsjrjv6gcxs,252,16,2,9642
jb2x4hjpsjrjv6gcxs,252,17,2,7933
jb2x4hjpsjrjv6gcxs,252,18,1,8957
jb2x4hjpsjrjv6gcxs,252,19,2,5311
jb2x4hjpsjrjv6gcxs,252,20,2,9632
jb2x4hjpsjrjv6gcxs,252,21,1,3079
jb2x4hjpsjrjv6gcxs,252,22,1,6073
jb2x4hjpsjrjv6gcxs,252,23,1,2029
jb2x4hjpsjrjv6gcxs,252,24,1,3876
jb2x4hjpsjrjv6gcxs,252,25,2,9449
jdazp1fo3pmwupq8hs,253,1,2,1499
jdazp1fo3pmwupq8hs,253,2,2,1815
jdazp1fo3pmwupq8hs,253,3,2,1440
jdazp1fo3pmwupq8hs,253,4,1,950
jdazp1fo3pmwupq8hs,253,5,2,1574
jdazp1fo3pmwupq8hs,253,6,1,1189
jdazp1fo3pmwupq8hs,253,7,2,2152
jdazp1fo3pmwupq8hs,253,8,1,2862
jdazp1fo3pmwupq8hs,253,9,2,1616
jdazp1fo3pmwupq8hs,253,10,1,1356
jdazp1fo3pmwupq8hs,253,11,1,1750
jdazp1fo3pmwupq8hs,253,12,2,1292
jdazp1fo3pmwupq8hs,253,13,1,1812
jdazp1fo3pmwupq8hs,253,14,2,1829
jdazp1fo3pmwupq8hs,253,15,1,1411
jdazp1fo3pmwupq8hs,253,16,1,1848
jdazp1fo3pmwupq8hs,253,17,1,2040
jdazp1fo3pmwupq8hs,253,18,1,1961
jdazp1fo3pmwupq8hs,253,19,2,2871
jdazp1fo3pmwupq8hs,253,20,1,1807
jdazp1fo3pmwupq8hs,253,21,1,937
jdazp1fo3pmwupq8hs,253,22,2,2300
jdazp1fo3pmwupq8hs,253,23,1,1153
jdazp1fo3pmwupq8hs,253,24,1,1615
jdazp1fo3pmwupq8hs,253,25,2,1907
jdmrloxuvts7oc6lo4,254,1,1,1562
jdmrloxuvts7oc6lo4,254,2,1,3195
jdmrloxuvts7oc6lo4,254,3,1,3147
jdmrloxuvts7oc6lo4,254,4,1,1563
jdmrloxuvts7oc6lo4,254,5,1,3002
jdmrloxuvts7oc6lo4,254,6,1,1298
jdmrloxuvts7oc6lo4,254,7,2,1847
jdmrloxuvts7oc6lo4,254,8,1,1481
jdmrloxuvts7oc6lo4,254,9,1,1399
jdmrloxuvts7oc6lo4,254,10,1,2006
jdmrloxuvts7oc6lo4,254,11,1,1511
jdmrloxuvts7oc6lo4,254,12,1,1549
jdmrloxuvts7oc6lo4,254,13,1,1511
jdmrloxuvts7oc6lo4,254,14,2,2097
jdmrloxuvts7oc6lo4,254,15,1,1484
jdmrloxuvts7oc6lo4,254,16,2,3238
jdmrloxuvts7oc6lo4,254,17,2,2180
jdmrloxuvts7oc6lo4,254,18,1,3615
jdmrloxuvts7oc6lo4,254,19,2,3694
jdmrloxuvts7oc6lo4,254,20,1,2682
jdmrloxuvts7oc6lo4,254,21,1,1264
jdmrloxuvts7oc6lo4,254,22,1,2243
jdmrloxuvts7oc6lo4,254,23,1,1772
jdmrloxuvts7oc6lo4,254,24,1,1475
jdmrloxuvts7oc6lo4,254,25,2,3266
jf2zg7pzz69cevlcgy,255,1,1,4644
jf2zg7pzz69cevlcgy,255,2,2,2184
jf2zg7pzz69cevlcgy,255,3,2,7093
jf2zg7pzz69cevlcgy,255,4,1,5494
jf2zg7pzz69cevlcgy,255,5,2,5990
jf2zg7pzz69cevlcgy,255,6,1,8765
jf2zg7pzz69cevlcgy,255,7,2,8601
jf2zg7pzz69cevlcgy,255,8,1,13875
jf2zg7pzz69cevlcgy,255,9,1,9443
jf2zg7pzz69cevlcgy,255,10,1,7015
jf2zg7pzz69cevlcgy,255,11,1,5508
jf2zg7pzz69cevlcgy,255,12,2,3333
jf2zg7pzz69cevlcgy,255,13,1,5611
jf2zg7pzz69cevlcgy,255,14,2,3510
jf2zg7pzz69cevlcgy,255,15,2,5565
jf2zg7pzz69cevlcgy,255,16,2,8805
jf2zg7pzz69cevlcgy,255,17,1,6261
jf2zg7pzz69cevlcgy,255,18,1,6935
jf2zg7pzz69cevlcgy,255,19,2,2216
jf2zg7pzz69cevlcgy,255,20,1,2850
jf2zg7pzz69cevlcgy,255,21,2,4665
jf2zg7pzz69cevlcgy,255,22,1,7301
jf2zg7pzz69cevlcgy,255,23,2,2159
jf2zg7pzz69cevlcgy,255,24,1,2286
jf2zg7pzz69cevlcgy,255,25,2,2912
jhc0e0zoaotlvumxbz,256,1,2,1659
jhc0e0zoaotlvumxbz,256,2,1,2766
jhc0e0zoaotlvumxbz,256,3,1,1787
jhc0e0zoaotlvumxbz,256,4,1,1743
jhc0e0zoaotlvumxbz,256,5,1,2208
jhc0e0zoaotlvumxbz,256,6,1,1976
jhc0e0zoaotlvumxbz,256,7,2,2350
jhc0e0zoaotlvumxbz,256,8,1,3048
jhc0e0zoaotlvumxbz,256,9,1,1780
jhc0e0zoaotlvumxbz,256,10,1,2428
jhc0e0zoaotlvumxbz,256,11,1,2006
jhc0e0zoaotlvumxbz,256,12,2,1968
jhc0e0zoaotlvumxbz,256,13,1,2211
jhc0e0zoaotlvumxbz,256,14,2,2077
jhc0e0zoaotlvumxbz,256,15,2,2126
jhc0e0zoaotlvumxbz,256,16,2,2097
jhc0e0zoaotlvumxbz,256,17,2,2701
jhc0e0zoaotlvumxbz,256,18,1,2517
jhc0e0zoaotlvumxbz,256,19,2,1922
jhc0e0zoaotlvumxbz,256,20,2,2131
jhc0e0zoaotlvumxbz,256,21,1,2719
jhc0e0zoaotlvumxbz,256,22,1,2706
jhc0e0zoaotlvumxbz,256,23,1,2050
jhc0e0zoaotlvumxbz,256,24,1,1591
jhc0e0zoaotlvumxbz,256,25,1,3326
jk1tz2jso89mgfju5l,257,1,1,2301
jk1tz2jso89mgfju5l,257,2,2,3255
jk1tz2jso89mgfju5l,257,3,2,3701
jk1tz2jso89mgfju5l,257,4,1,2645
jk1tz2jso89mgfju5l,257,5,2,2279
jk1tz2jso89mgfju5l,257,6,1,2438
jk1tz2jso89mgfju5l,257,7,2,4215
jk1tz2jso89mgfju5l,257,8,1,4495
jk1tz2jso89mgfju5l,257,9,2,1781
jk1tz2jso89mgfju5l,257,10,2,2206
jk1tz2jso89mgfju5l,257,11,2,3181
jk1tz2jso89mgfju5l,257,12,2,1357
jk1tz2jso89mgfju5l,257,13,2,2839
jk1tz2jso89mgfju5l,257,14,2,2421
jk1tz2jso89mgfju5l,257,15,1,3263
jk1tz2jso89mgfju5l,257,16,2,2708
jk1tz2jso89mgfju5l,257,17,2,6067
jk1tz2jso89mgfju5l,257,18,1,6625
jk1tz2jso89mgfju5l,257,19,1,1990
jk1tz2jso89mgfju5l,257,20,1,2614
jk1tz2jso89mgfju5l,257,21,2,4423
jk1tz2jso89mgfju5l,257,22,1,2790
jk1tz2jso89mgfju5l,257,23,1,4188
jk1tz2jso89mgfju5l,257,24,2,2388
jk1tz2jso89mgfju5l,257,25,2,2997
jpeljq7pwpcughgn79,258,1,2,6871
jpeljq7pwpcughgn79,258,2,1,4279
jpeljq7pwpcughgn79,258,3,2,4601
jpeljq7pwpcughgn79,258,4,2,5472
jpeljq7pwpcughgn79,258,5,1,3230
jpeljq7pwpcughgn79,258,6,1,2100
jpeljq7pwpcughgn79,258,7,2,4813
jpeljq7pwpcughgn79,258,8,1,5181
jpeljq7pwpcughgn79,258,9,1,11458
jpeljq7pwpcughgn79,258,10,1,3389
jpeljq7pwpcughgn79,258,11,2,3750
jpeljq7pwpcughgn79,258,12,1,3073
jpeljq7pwpcughgn79,258,13,1,11054
jpeljq7pwpcughgn79,258,14,2,4284
jpeljq7pwpcughgn79,258,15,1,3265
jpeljq7pwpcughgn79,258,16,1,3912
jpeljq7pwpcughgn79,258,17,2,4958
jpeljq7pwpcughgn79,258,18,1,16537
jpeljq7pwpcughgn79,258,19,2,5813
jpeljq7pwpcughgn79,258,20,2,5063
jpeljq7pwpcughgn79,258,21,1,5179
jpeljq7pwpcughgn79,258,22,2,6142
jpeljq7pwpcughgn79,258,23,1,9351
jpeljq7pwpcughgn79,258,24,1,3321
jpeljq7pwpcughgn79,258,25,1,5158
jpuy22dtrtmyl71tah,259,1,2,1641
jpuy22dtrtmyl71tah,259,2,2,1374
jpuy22dtrtmyl71tah,259,3,2,810
jpuy22dtrtmyl71tah,259,4,1,1756
jpuy22dtrtmyl71tah,259,5,2,1706
jpuy22dtrtmyl71tah,259,6,1,1394
jpuy22dtrtmyl71tah,259,7,1,2113
jpuy22dtrtmyl71tah,259,8,1,1596
jpuy22dtrtmyl71tah,259,9,2,1224
jpuy22dtrtmyl71tah,259,10,1,1179
jpuy22dtrtmyl71tah,259,11,1,2055
jpuy22dtrtmyl71tah,259,12,2,1584
jpuy22dtrtmyl71tah,259,13,1,1874
jpuy22dtrtmyl71tah,259,14,1,1441
jpuy22dtrtmyl71tah,259,15,2,1407
jpuy22dtrtmyl71tah,259,16,2,1852
jpuy22dtrtmyl71tah,259,17,1,2192
jpuy22dtrtmyl71tah,259,18,1,1898
jpuy22dtrtmyl71tah,259,19,2,1560
jpuy22dtrtmyl71tah,259,20,1,1182
jpuy22dtrtmyl71tah,259,21,2,1223
jpuy22dtrtmyl71tah,259,22,1,1788
jpuy22dtrtmyl71tah,259,23,1,2457
jpuy22dtrtmyl71tah,259,24,1,1223
jpuy22dtrtmyl71tah,259,25,2,1968
jqefdens2uw253glmd,260,1,1,1181
jqefdens2uw253glmd,260,2,2,1339
jqefdens2uw253glmd,260,3,2,994
jqefdens2uw253glmd,260,4,1,1740
jqefdens2uw253glmd,260,5,1,2945
jqefdens2uw253glmd,260,6,1,1780
jqefdens2uw253glmd,260,7,1,2259
jqefdens2uw253glmd,260,8,1,1707
jqefdens2uw253glmd,260,9,2,1247
jqefdens2uw253glmd,260,10,2,2126
jqefdens2uw253glmd,260,11,2,1665
jqefdens2uw253glmd,260,12,2,1357
jqefdens2uw253glmd,260,13,1,1765
jqefdens2uw253glmd,260,14,2,1553
jqefdens2uw253glmd,260,15,1,2534
jqefdens2uw253glmd,260,16,2,1994
jqefdens2uw253glmd,260,17,2,1886
jqefdens2uw253glmd,260,18,1,1540
jqefdens2uw253glmd,260,19,2,1200
jqefdens2uw253glmd,260,20,1,3254
jqefdens2uw253glmd,260,21,1,2143
jqefdens2uw253glmd,260,22,2,1968
jqefdens2uw253glmd,260,23,2,1571
jqefdens2uw253glmd,260,24,2,2085
jqefdens2uw253glmd,260,25,2,2295
js0s9afppxadlnw0bs,261,1,2,3231
js0s9afppxadlnw0bs,261,2,2,3559
js0s9afppxadlnw0bs,261,3,2,1982
js0s9afppxadlnw0bs,261,4,1,4615
js0s9afppxadlnw0bs,261,5,2,3542
js0s9afppxadlnw0bs,261,6,1,1720
js0s9afppxadlnw0bs,261,7,2,5366
js0s9afppxadlnw0bs,261,8,1,3054
js0s9afppxadlnw0bs,261,9,1,1765
js0s9afppxadlnw0bs,261,10,1,2920
js0s9afppxadlnw0bs,261,11,1,2093
js0s9afppxadlnw0bs,261,12,1,15496
js0s9afppxadlnw0bs,261,13,1,3608
js0s9afppxadlnw0bs,261,14,2,2790
js0s9afppxadlnw0bs,261,15,1,3847
js0s9afppxadlnw0bs,261,16,1,4342
js0s9afppxadlnw0bs,261,17,2,4142
js0s9afppxadlnw0bs,261,18,2,6224
js0s9afppxadlnw0bs,261,19,2,1958
js0s9afppxadlnw0bs,261,20,1,4001
js0s9afppxadlnw0bs,261,21,1,8937
js0s9afppxadlnw0bs,261,22,1,4101
js0s9afppxadlnw0bs,261,23,2,3535
js0s9afppxadlnw0bs,261,24,1,1749
js0s9afppxadlnw0bs,261,25,2,3654
js3cmao8mj3td3r24t,262,1,2,1149
js3cmao8mj3td3r24t,262,2,1,1564
js3cmao8mj3td3r24t,262,3,2,1230
js3cmao8mj3td3r24t,262,4,1,3731
js3cmao8mj3td3r24t,262,5,1,1389
js3cmao8mj3td3r24t,262,6,1,1082
js3cmao8mj3td3r24t,262,7,1,1744
js3cmao8mj3td3r24t,262,8,2,3398
js3cmao8mj3td3r24t,262,9,1,1727
js3cmao8mj3td3r24t,262,10,1,1898
js3cmao8mj3td3r24t,262,11,1,2061
js3cmao8mj3td3r24t,262,12,2,1531
js3cmao8mj3td3r24t,262,13,1,1827
js3cmao8mj3td3r24t,262,14,1,2693
js3cmao8mj3td3r24t,262,15,1,1623
js3cmao8mj3td3r24t,262,16,1,1238
js3cmao8mj3td3r24t,262,17,1,2350
js3cmao8mj3td3r24t,262,18,1,2195
js3cmao8mj3td3r24t,262,19,2,1525
js3cmao8mj3td3r24t,262,20,2,2181
js3cmao8mj3td3r24t,262,21,2,2948
js3cmao8mj3td3r24t,262,22,1,1599
js3cmao8mj3td3r24t,262,23,1,2201
js3cmao8mj3td3r24t,262,24,1,888
js3cmao8mj3td3r24t,262,25,1,2133
k3u1mj10wdnlhm4v2e,263,1,1,2078
k3u1mj10wdnlhm4v2e,263,2,2,3164
k3u1mj10wdnlhm4v2e,263,3,2,1997
k3u1mj10wdnlhm4v2e,263,4,1,2506
k3u1mj10wdnlhm4v2e,263,5,2,3636
k3u1mj10wdnlhm4v2e,263,6,1,2224
k3u1mj10wdnlhm4v2e,263,7,1,4158
k3u1mj10wdnlhm4v2e,263,8,1,2342
k3u1mj10wdnlhm4v2e,263,9,2,2873
k3u1mj10wdnlhm4v2e,263,10,1,2250
k3u1mj10wdnlhm4v2e,263,11,2,2857
k3u1mj10wdnlhm4v2e,263,12,1,3290
k3u1mj10wdnlhm4v2e,263,13,1,5158
k3u1mj10wdnlhm4v2e,263,14,2,2410
k3u1mj10wdnlhm4v2e,263,15,1,3791
k3u1mj10wdnlhm4v2e,263,16,1,12804
k3u1mj10wdnlhm4v2e,263,17,1,2862
k3u1mj10wdnlhm4v2e,263,18,2,3409
k3u1mj10wdnlhm4v2e,263,19,2,2440
k3u1mj10wdnlhm4v2e,263,20,1,4487
k3u1mj10wdnlhm4v2e,263,21,1,1788
k3u1mj10wdnlhm4v2e,263,22,1,3229
k3u1mj10wdnlhm4v2e,263,23,1,6065
k3u1mj10wdnlhm4v2e,263,24,1,2312
k3u1mj10wdnlhm4v2e,263,25,2,3869
k5fw6o61n7qgoluqe5,264,1,2,4304
k5fw6o61n7qgoluqe5,264,2,2,4367
k5fw6o61n7qgoluqe5,264,3,2,3551
k5fw6o61n7qgoluqe5,264,4,1,6001
k5fw6o61n7qgoluqe5,264,5,2,4210
k5fw6o61n7qgoluqe5,264,6,1,3584
k5fw6o61n7qgoluqe5,264,7,1,9110
k5fw6o61n7qgoluqe5,264,8,1,5595
k5fw6o61n7qgoluqe5,264,9,2,4716
k5fw6o61n7qgoluqe5,264,10,2,5249
k5fw6o61n7qgoluqe5,264,11,2,7196
k5fw6o61n7qgoluqe5,264,12,1,8794
k5fw6o61n7qgoluqe5,264,13,2,8106
k5fw6o61n7qgoluqe5,264,14,2,4997
k5fw6o61n7qgoluqe5,264,15,1,10995
k5fw6o61n7qgoluqe5,264,16,1,5119
k5fw6o61n7qgoluqe5,264,17,1,9583
k5fw6o61n7qgoluqe5,264,18,2,4305
k5fw6o61n7qgoluqe5,264,19,2,3235
k5fw6o61n7qgoluqe5,264,20,1,7100
